,GEOID,r_income,r_pbb,r_upr,r_wr
253,1.2086E+11,69821,0.31219903441252783,0.078386605,0.3263422805103092
254,1.2086E+11,159412,0.6142049990782487,0.073558648,0.3731949441642827
255,1.2086E+11,223214,0.764252685,0.051912568,0.5236593004872839
256,1.2087E+11,0,0,0,0
257,1.2086E+11,141167,0.6766917220548687,0,0.4222648725382926
258,1.2086E+11,150156,0.8520599091374549,0.070921985,0.5542635605207019
259,1.2086E+11,63750,0.36893203672797237,0.017421602700738663,0.3236103449443569
260,1.2086E+11,198906,0.8207171205748058,0.030927835,0.5740740684788103
261,1.2086E+11,177969,0.5622641403346389,0,0.5027382201233492
262,1.2086E+11,98947,0.5201342223698633,0.034146341130279596,0.5006684458511468
263,1.2086E+11,250001,0.8669527710954341,0,0.5351681902633212
264,1.2086E+11,179750,0.7590987736724649,0.070312499,0.5978062102577129
265,1.2086E+11,93233,0.6913580190011686,0.035238841,0.5054592131955092
266,1.2086E+11,250001,0.7162921281246055,0,0.558309856
267,1.2086E+11,68814,0.5996731977150883,0.005079826,0.4171332563430389
268,1.2086E+11,87500,0.3901185755331281,0.006658212,0.320327249
269,1.2086E+11,170076,0.5781659338151447,0.008752735,0.4799456119650196
270,1.2086E+11,0,0.347572809,0.026737967437825895,0.45828570904816335
271,1.2086E+11,240054,0.6273726211051687,0.021872266,0.5011428542791837
272,1.2086E+11,87639,0.5816876017650341,0.023771790431508868,0.45647772817330234
273,1.2086E+11,146936,0.3062111782222908,0.002317497,0.21190606110373533
274,1.2086E+11,110667,0.5455074133599668,0.016495876,0.2979853878725141
275,1.2086E+11,82243,0.2962328716398481,0,0.27858627569037137
276,1.2086E+11,86250,0.32337661917692706,0.057142857,0.37347391579648215
277,1.2086E+11,54237,0.3614775693801445,0.014975041472753399,0.3533289363656629
278,1.2086E+11,178906,0.771551713,0.049999999404761915,0.5193415595115921
279,1.2086E+11,63142,0.3184421498460235,0.054884741,0.4333333301234568
280,1.2086E+11,174979,0.535338338,0,0.5322731474997835
281,1.2086E+11,217379,0.8526970777448739,0.054999999,0.5997719429900576
282,1.2086E+11,250001,0.4945736357430444,0.053156146,0.4787471982243043
283,1.2086E+11,250001,0.8291139109317419,0,0.5843585185908742
284,1.2086E+11,157307,0.2765321333851699,0.003524229,0.38910012181115183
285,1.2086E+11,193333,0.776173278,0.037159372,0.49682630988559545
286,1.2086E+11,172357,0.7580645089367694,0.030560271,0.42539337804995453
